NAME,variable,Character
Barbadjolas_GR,ANGEL,SUPPORT
Rudeb0yRonin,ANGEL,SUPPORT
overpesa,BORIS,ENGINEER
Vi-ka75,BORIS,ENGINEER
Petrosco,BORIS,ENGINEER
pppoopoohed66,BORIS,ENGINEER
Koupe2Cheveux,BORIS,ENGINEER
UP_Jaskaman,BORIS,ENGINEER
LastTourist,BORIS,ENGINEER
TMF-PERRUCO,BORIS,ENGINEER
F8tlSting,BORIS,ENGINEER
OGLATINRAMBO569,BORIS,ENGINEER
Roy-is-Dead,BORIS,ENGINEER
LuckyShot410,BORIS,ENGINEER
Azor74_PL,BORIS,ENGINEER
Josh-dr7,BORIS,ENGINEER
Tzameti73,BORIS,ENGINEER
TNT-Abusador537,BORIS,ENGINEER
DON-RYJEK,BORIS,ENGINEER
Banester,BORIS,ENGINEER
xWORF5x,BORIS,ENGINEER
SGT_Mokko_Locco,BORIS,ENGINEER
o2bhi2,BORIS,ENGINEER
Barbadjolas_GR,BORIS,ENGINEER
Dormann6262bd,BORIS,ENGINEER
oleg2oleg,BORIS,ENGINEER
freddy934,DOZER,ASSAULT
AudieLMurphy,DOZER,ASSAULT
RAINZFOXX,DOZER,ASSAULT
Barbadjolas_GR,DOZER,ASSAULT
Vi-ka75,CASPER,RECON
Legend_Emith,CASPER,RECON
TROLLEYC13,CASPER,RECON
KB67KB,CASPER,RECON
RAINZFOXX,CASPER,RECON
Vi-ka75,RAO,RECON
ouss01,RAO,RECON
flo1327,RAO,RECON
OGLATINRAMBO569,RAO,RECON
Josh-dr7,RAO,RECON
527CharlieBrown,RAO,RECON
RhodesIsland_740,RAO,RECON
